"text_id"	"subject_id"	"text_length"	"language"	"eye"	"minutes"
"1777"	7	59	55	"foreign"	"dominant_eye"	0.242487112353965
"1778"	8	59	87	"foreign"	"dominant_eye"	0.391183914619764
"1779"	9	59	79	"foreign"	"dominant_eye"	0.338608981759248
"1780"	10	59	68	"foreign"	"dominant_eye"	0.292284551370802
"1781"	11	59	79	"foreign"	"dominant_eye"	0.340966304036494
"1782"	12	59	63	"foreign"	"dominant_eye"	0.277800292974161
"1783"	13	59	53	"foreign"	"dominant_eye"	0.233324792514485
"1784"	14	59	54	"foreign"	"dominant_eye"	0.234905737746841
"1785"	15	59	65	"foreign"	"dominant_eye"	0.276654992287652
"1786"	1	60	79	"foreign"	"dominant_eye"	0.365174922848975
"1787"	2	60	51	"foreign"	"dominant_eye"	0.239932660151069
"1788"	3	60	76	"foreign"	"dominant_eye"	0.365541724501289
"1789"	4	60	66	"foreign"	"dominant_eye"	0.315699810920394
"1790"	5	60	58	"foreign"	"dominant_eye"	0.264115011716403
"1791"	6	60	54	"foreign"	"dominant_eye"	0.256729169825734
"1792"	7	60	55	"foreign"	"dominant_eye"	0.26538300718383
"1793"	8	60	87	"foreign"	"dominant_eye"	0.428923784958066
"1794"	9	60	79	"foreign"	"dominant_eye"	0.369609818833873
"1795"	10	60	68	"foreign"	"dominant_eye"	0.319126791204372
"1796"	11	60	79	"foreign"	"dominant_eye"	0.372420333847458
"1797"	12	60	63	"foreign"	"dominant_eye"	0.304034871171212
"1798"	13	60	53	"foreign"	"dominant_eye"	0.255320018266477
"1799"	14	60	54	"foreign"	"dominant_eye"	0.256762729427805
"1800"	15	60	65	"foreign"	"dominant_eye"	0.301790600750038
"1801"	1	1	79	"native"	"weak_eye"	0.308245077448691
"1802"	2	1	51	"native"	"weak_eye"	0.201968570938012
"1803"	3	1	76	"native"	"weak_eye"	0.306617906676197
"1804"	4	1	66	"native"	"weak_eye"	0.265045068235498
"1805"	5	1	58	"native"	"weak_eye"	0.223458352863851
"1806"	6	1	54	"native"	"weak_eye"	0.215746899034612
"1807"	7	1	55	"native"	"weak_eye"	0.222489633848935
"1808"	8	1	87	"native"	"weak_eye"	0.358337118286008
"1809"	9	1	79	"native"	"weak_eye"	0.311399009766929
"1810"	10	1	68	"native"	"weak_eye"	0.268736095396209
"1811"	11	1	79	"native"	"weak_eye"	0.31339157971207
"1812"	12	1	63	"native"	"weak_eye"	0.254887396332744
"1813"	13	1	53	"native"	"weak_eye"	0.214108954276473
"1814"	14	1	54	"native"	"weak_eye"	0.215770598930152
"1815"	15	1	65	"native"	"weak_eye"	0.25456650848885
"1816"	1	2	79	"native"	"weak_eye"	0.301097251449442
"1817"	2	2	51	"native"	"weak_eye"	0.197216798403785
"1818"	3	2	76	"native"	"weak_eye"	0.299271955035244
"1819"	4	2	66	"native"	"weak_eye"	0.25872371366931
"1820"	5	2	58	"native"	"weak_eye"	0.218340347703233
"1821"	6	2	54	"native"	"weak_eye"	0.210626981930091
"1822"	7	2	55	"native"	"weak_eye"	0.217145275162635
"1823"	8	2	87	"native"	"weak_eye"	0.349576930201448
"1824"	9	2	79	"native"	"weak_eye"	0.304105894192845
"1825"	10	2	68	"native"	"weak_eye"	0.26242619653218
"1826"	11	2	79	"native"	"weak_eye"	0.306005938450074
"1827"	12	2	63	"native"	"weak_eye"	0.248763984925343
"1828"	13	2	53	"native"	"weak_eye"	0.208972698601965
"1829"	14	2	54	"native"	"weak_eye"	0.210649570263259
"1830"	15	2	65	"native"	"weak_eye"	0.248641890793773
"1831"	1	3	79	"native"	"weak_eye"	0.303598422686857
"1832"	2	3	51	"native"	"weak_eye"	0.19887916665054
"1833"	3	3	76	"native"	"weak_eye"	0.301841138235143
"1834"	4	3	66	"native"	"weak_eye"	0.260934711785145
"1835"	5	3	58	"native"	"weak_eye"	0.220131582739055
"1836"	6	3	54	"native"	"weak_eye"	0.212417899387376
"1837"	7	3	55	"native"	"weak_eye"	0.21901434040681
"1838"	8	3	87	"native"	"weak_eye"	0.352639732541486
"1839"	9	3	79	"native"	"weak_eye"	0.30665751167424
"1840"	10	3	68	"native"	"weak_eye"	0.264633731999665
"1841"	11	3	79	"native"	"weak_eye"	0.308589675843757
"1842"	12	3	63	"native"	"weak_eye"	0.250905501075907
"1843"	13	3	53	"native"	"weak_eye"	0.210769022626099
"1844"	14	3	54	"native"	"weak_eye"	0.212440873502379
"1845"	15	3	65	"native"	"weak_eye"	0.250714919600134
"1846"	1	4	79	"native"	"weak_eye"	0.304384625577607
"1847"	2	4	51	"native"	"weak_eye"	0.199401788628438
"1848"	3	4	76	"native"	"weak_eye"	0.302649012181644
"1849"	4	4	66	"native"	"weak_eye"	0.26162991990106
"1850"	5	4	58	"native"	"weak_eye"	0.220694553035705
"1851"	6	4	54	"native"	"weak_eye"	0.212980989230894
"1852"	7	4	55	"native"	"weak_eye"	0.21960208117792
"1853"	8	4	87	"native"	"weak_eye"	0.353603045698853
"1854"	9	4	79	"native"	"weak_eye"	0.307459659039754
"1855"	10	4	68	"native"	"weak_eye"	0.265327730345023
"1856"	11	4	79	"native"	"weak_eye"	0.309401976658975
"1857"	12	4	63	"native"	"weak_eye"	0.251578916999143
"1858"	13	4	53	"native"	"weak_eye"	0.211333880965322
"1859"	14	4	54	"native"	"weak_eye"	0.213004085316226
"1860"	15	4	65	"native"	"weak_eye"	0.251366568765443
"1861"	1	5	79	"native"	"weak_eye"	0.316725448331958
"1862"	2	5	51	"native"	"weak_eye"	0.207610475130916
"1863"	3	5	76	"native"	"weak_eye"	0.315348371002404
"1864"	4	5	66	"native"	"weak_eye"	0.272556009793275
"1865"	5	5	58	"native"	"weak_eye"	0.22952661710315
"1866"	6	5	54	"native"	"weak_eye"	0.221828687926098
"1867"	7	5	55	"native"	"weak_eye"	0.22884215242863
"1868"	8	5	87	"native"	"weak_eye"	0.368759786849927
"1869"	9	5	79	"native"	"weak_eye"	0.320056246054227
"1870"	10	5	68	"native"	"weak_eye"	0.276227208828169
"1871"	11	5	79	"native"	"weak_eye"	0.322161521861819
"1872"	12	5	63	"native"	"weak_eye"	0.262165981652608
"1873"	13	5	53	"native"	"weak_eye"	0.220213678943179
"1874"	14	5	54	"native"	"weak_eye"	0.221853742906827
"1875"	15	5	65	"native"	"weak_eye"	0.261596963544109
"1876"	1	6	79	"native"	"weak_eye"	0.349058177398505
"1877"	2	6	51	"native"	"weak_eye"	0.22916377285573
"1878"	3	6	76	"native"	"weak_eye"	0.348785084345955
"1879"	4	6	66	"native"	"weak_eye"	0.301303847363769
"1880"	5	6	58	"native"	"weak_eye"	0.252624326271956
"1881"	6	6	54	"native"	"weak_eye"	0.245090237464833
"1882"	7	6	55	"native"	"weak_eye"	0.253180572969969
"1883"	8	6	87	"native"	"weak_eye"	0.408792589454151
"1884"	9	6	79	"native"	"weak_eye"	0.353108078922029
"1885"	10	6	68	"native"	"weak_eye"	0.304836942682957
"1886"	11	6	79	"native"	"weak_eye"	0.355672366944452
"1887"	12	6	63	"native"	"weak_eye"	0.290052981914712
"1888"	13	6	53	"native"	"weak_eye"	0.243598360601362
"1889"	14	6	54	"native"	"weak_eye"	0.245120822981496
"1890"	15	6	65	"native"	"weak_eye"	0.288414924219478
"1891"	1	7	79	"native"	"weak_eye"	0.320833777461583
"1892"	2	7	51	"native"	"weak_eye"	0.210345374356072
"1893"	3	7	76	"native"	"weak_eye"	0.319583737006377
"1894"	4	7	66	"native"	"weak_eye"	0.276199044211195
"1895"	5	7	58	"native"	"weak_eye"	0.232464887109797
"1896"	6	7	54	"native"	"weak_eye"	0.224777905730636
"1897"	7	7	55	"native"	"weak_eye"	0.231924267175311
"1898"	8	7	87	"native"	"weak_eye"	0.373820558722928
"1899"	9	7	79	"native"	"weak_eye"	0.32425201119287
"1900"	10	7	68	"native"	"weak_eye"	0.279858197135042
"1901"	11	7	79	"native"	"weak_eye"	0.326413033223443
"1902"	12	7	63	"native"	"weak_eye"	0.26569742636694
"1903"	13	7	53	"native"	"weak_eye"	0.2231753990844
"1904"	14	7	54	"native"	"weak_eye"	0.224803631391814
"1905"	15	7	65	"native"	"weak_eye"	0.265003398187995
"1906"	1	8	79	"native"	"weak_eye"	0.330416893853923
"1907"	2	8	51	"native"	"weak_eye"	0.21672905954592
"1908"	3	8	76	"native"	"weak_eye"	0.329478130945591
"1909"	4	8	66	"native"	"weak_eye"	0.284707861951765
"1910"	5	8	58	"native"	"weak_eye"	0.239314887754956
"1911"	6	8	54	"native"	"weak_eye"	0.23166460422432
"1912"	7	8	55	"native"	"weak_eye"	0.239125398578068
"1913"	8	8	87	"native"	"weak_eye"	0.38565462505098
"1914"	9	8	79	"native"	"weak_eye"	0.334043532661198
"1915"	10	8	68	"native"	"weak_eye"	0.28833270628562
"1916"	11	8	79	"native"	"weak_eye"	0.336337500819409
"1917"	12	8	63	"native"	"weak_eye"	0.273948437073458
"1918"	13	8	53	"native"	"weak_eye"	0.230094804683187
"1919"	14	8	54	"native"	"weak_eye"	0.231691930484192
"1920"	15	8	65	"native"	"weak_eye"	0.27295058913151
"1921"	1	9	79	"native"	"weak_eye"	0.322812693434751
"1922"	2	9	51	"native"	"weak_eye"	0.211663120462236
"1923"	3	9	76	"native"	"weak_eye"	0.321625216052641
"1924"	4	9	66	"native"	"weak_eye"	0.277954849075945
"1925"	5	9	58	"native"	"weak_eye"	0.233879852898014
"1926"	6	9	54	"native"	"weak_eye"	0.226199169298393
"1927"	7	9	55	"native"	"weak_eye"	0.233409951802652
"1928"	8	9	87	"native"	"weak_eye"	0.376260935128158
"1929"	9	9	79	"native"	"weak_eye"	0.326273452251212
"1930"	10	9	68	"native"	"weak_eye"	0.281607630053477
"1931"	11	9	79	"native"	"weak_eye"	0.328461593526175
"1932"	12	9	63	"native"	"weak_eye"	0.267399708279411
"1933"	13	9	53	"native"	"weak_eye"	0.224603009734844
"1934"	14	9	54	"native"	"weak_eye"	0.226225221332012
"1935"	15	9	65	"native"	"weak_eye"	0.266644343922805
"1936"	1	10	79	"native"	"weak_eye"	0.327627437358567
"1937"	2	10	51	"native"	"weak_eye"	0.214870281654926
"1938"	3	10	76	"native"	"weak_eye"	0.326595905738067
"1939"	4	10	66	"native"	"weak_eye"	0.282229514864265
"1940"	5	10	58	"native"	"weak_eye"	0.237321540070483
"1941"	6	10	54	"native"	"weak_eye"	0.229658961854327
"1942"	7	10	55	"native"	"weak_eye"	0.237027588869984
"1943"	8	10	87	"native"	"weak_eye"	0.38220572464205
"1944"	9	10	79	"native"	"weak_eye"	0.331192770410324
"1945"	10	10	68	"native"	"weak_eye"	0.285865243981917
"1946"	11	10	79	"native"	"weak_eye"	0.333447619566926
"1947"	12	10	63	"native"	"weak_eye"	0.271544772300971
"1948"	13	10	53	"native"	"weak_eye"	0.228079128967061
"1949"	14	10	54	"native"	"weak_eye"	0.229685816979334
"1950"	15	10	65	"native"	"weak_eye"	0.270637127879352
"1951"	1	11	79	"native"	"weak_eye"	0.322071520089636
"1952"	2	11	51	"native"	"weak_eye"	0.211169548743058
"1953"	3	11	76	"native"	"weak_eye"	0.320860506139519
"1954"	4	11	66	"native"	"weak_eye"	0.277297161405249
"1955"	5	11	58	"native"	"weak_eye"	0.233349925416679
"1956"	6	11	54	"native"	"weak_eye"	0.225666805048614
"1957"	7	11	55	"native"	"weak_eye"	0.232853428602702
"1958"	8	11	87	"native"	"weak_eye"	0.375346724081047
"1959"	9	11	79	"native"	"weak_eye"	0.325516320651956
"1960"	10	11	68	"native"	"weak_eye"	0.280952372304294
"1961"	11	11	79	"native"	"weak_eye"	0.327694284462867
"1962"	12	11	63	"native"	"weak_eye"	0.266762049443274
"1963"	13	11	53	"native"	"weak_eye"	0.224068243511324
"1964"	14	11	54	"native"	"weak_eye"	0.225692734591549
"1965"	15	11	65	"native"	"weak_eye"	0.266029743051872
"1966"	1	12	79	"native"	"weak_eye"	0.294424953680576
"1967"	2	12	51	"native"	"weak_eye"	0.192784121336539
"1968"	3	12	76	"native"	"weak_eye"	0.292425145489299
"1969"	4	12	66	"native"	"weak_eye"	0.252830623570561
"1970"	5	12	58	"native"	"weak_eye"	0.213560134209218
"1971"	6	12	54	"native"	"weak_eye"	0.205852808989126
"1972"	7	12	55	"native"	"weak_eye"	0.212164672793471
"1973"	8	12	87	"native"	"weak_eye"	0.341419874747797
"1974"	9	12	79	"native"	"weak_eye"	0.297301094299121
"1975"	10	12	68	"native"	"weak_eye"	0.256539473845839
"1976"	11	12	79	"native"	"weak_eye"	0.299116803706749
"1977"	12	12	63	"native"	"weak_eye"	0.243057391999657
"1978"	13	12	53	"native"	"weak_eye"	0.20418573437188
"1979"	14	12	54	"native"	"weak_eye"	0.205874384878896
"1980"	15	12	65	"native"	"weak_eye"	0.243112349969453
"1981"	1	13	79	"native"	"weak_eye"	0.332388792740004
"1982"	2	13	51	"native"	"weak_eye"	0.218043354808397
"1983"	3	13	76	"native"	"weak_eye"	0.331516681586803
"1984"	4	13	66	"native"	"weak_eye"	0.286460626491652
"1985"	5	13	58	"native"	"weak_eye"	0.240723734497614
"1986"	6	13	54	"native"	"weak_eye"	0.23308294154497
"1987"	7	13	55	"native"	"weak_eye"	0.240609208870374
"1988"	8	13	87	"native"	"weak_eye"	0.388094795858582
"1989"	9	13	79	"native"	"weak_eye"	0.336059088051909
"1990"	10	13	68	"native"	"weak_eye"	0.2900773305256
"1991"	11	13	79	"native"	"weak_eye"	0.338380918671824
"1992"	12	13	63	"native"	"weak_eye"	0.275648586778573
"1993"	13	13	53	"native"	"weak_eye"	0.231520489392184
"1994"	14	13	54	"native"	"weak_eye"	0.23311060345226
"1995"	15	13	65	"native"	"weak_eye"	0.274586095871574
"1996"	1	14	79	"native"	"weak_eye"	0.287332105484458
"1997"	2	14	51	"native"	"weak_eye"	0.188075198236456
"1998"	3	14	76	"native"	"weak_eye"	0.285157807237683
"1999"	4	14	66	"native"	"weak_eye"	0.246574253175348
"2000"	5	14	58	"native"	"weak_eye"	0.208475768732918
"2001"	6	14	54	"native"	"weak_eye"	0.200783143859056
"2002"	7	14	55	"native"	"weak_eye"	0.206878816033495
"2003"	8	14	87	"native"	"weak_eye"	0.332770138223515
"2004"	9	14	79	"native"	"weak_eye"	0.290070695394295
"2005"	10	14	68	"native"	"weak_eye"	0.250285304685387
"2006"	11	14	79	"native"	"weak_eye"	0.291798905495796
"2007"	12	14	63	"native"	"weak_eye"	0.237001088777172
"2008"	13	14	53	"native"	"weak_eye"	0.19910506629173
"2009"	14	14	54	"native"	"weak_eye"	0.200803670056338
"2010"	15	14	65	"native"	"weak_eye"	0.237235265951255
"2011"	1	15	79	"native"	"weak_eye"	0.328323183088313
"2012"	2	15	51	"native"	"weak_eye"	0.215333850573642
"2013"	3	15	76	"native"	"weak_eye"	0.327314623501642
"2014"	4	15	66	"native"	"weak_eye"	0.282847540837504
"2015"	5	15	58	"native"	"weak_eye"	0.23781876295243
"2016"	6	15	54	"native"	"weak_eye"	0.230159127278179
"2017"	7	15	55	"native"	"weak_eye"	0.23755069322738
"2018"	8	15	87	"native"	"weak_eye"	0.383065622644778
"2019"	9	15	79	"native"	"weak_eye"	0.331903757561334
"2020"	10	15	68	"native"	"weak_eye"	0.286480624189681
"2021"	11	15	79	"native"	"weak_eye"	0.334168331389841
"2022"	12	15	63	"native"	"weak_eye"	0.272144143286357
"2023"	13	15	53	"native"	"weak_eye"	0.228581757420244
"2024"	14	15	54	"native"	"weak_eye"	0.230186099510919
"2025"	15	15	65	"native"	"weak_eye"	0.271214136322097
"2026"	1	16	79	"native"	"weak_eye"	0.3142943976526
"2027"	2	16	51	"native"	"weak_eye"	0.205992647271959
"2028"	3	16	76	"native"	"weak_eye"	0.312843956134595
"2029"	4	16	66	"native"	"weak_eye"	0.270401628180169
"2030"	5	16	58	"native"	"weak_eye"	0.227787469681654
"2031"	6	16	54	"native"	"weak_eye"	0.22008441378509
"2032"	7	16	55	"native"	"weak_eye"	0.227019774166667
"2033"	8	16	87	"native"	"weak_eye"	0.365768677302961
"2034"	9	16	79	"native"	"weak_eye"	0.317573995289765
"2035"	10	16	68	"native"	"weak_eye"	0.274079204598725
"2036"	11	16	79	"native"	"weak_eye"	0.319646636343126
"2037"	12	16	63	"native"	"weak_eye"	0.260077932123717
"2038"	13	16	53	"native"	"weak_eye"	0.218462434795507
"2039"	14	16	54	"native"	"weak_eye"	0.220109076270476
"2040"	15	16	65	"native"	"weak_eye"	0.25958140956805
"2041"	1	17	79	"native"	"weak_eye"	0.327499261919158
"2042"	2	17	51	"native"	"weak_eye"	0.214784882965794
"2043"	3	17	76	"native"	"weak_eye"	0.326463510274184
"2044"	4	17	66	"native"	"weak_eye"	0.282115666442755
"2045"	5	17	58	"native"	"weak_eye"	0.237229934903668
"2046"	6	17	54	"native"	"weak_eye"	0.229566823579066
"2047"	7	17	55	"native"	"weak_eye"	0.236931228195597
"2048"	8	17	87	"native"	"weak_eye"	0.382047331482727
"2049"	9	17	79	"native"	"weak_eye"	0.331061790667817
"2050"	10	17	68	"native"	"weak_eye"	0.285751877974254
"2051"	11	17	79	"native"	"weak_eye"	0.333314850620271
"2052"	12	17	63	"native"	"weak_eye"	0.271434362649324
"2053"	13	17	53	"native"	"weak_eye"	0.227986539795305
"2054"	14	17	54	"native"	"weak_eye"	0.229593657158795
"2055"	15	17	65	"native"	"weak_eye"	0.270530828165105
"2056"	1	18	79	"native"	"weak_eye"	0.322694936758722
"2057"	2	18	51	"native"	"weak_eye"	0.211584700044156
"2058"	3	18	76	"native"	"weak_eye"	0.321503711552131
"2059"	4	18	66	"native"	"weak_eye"	0.277850350314538
"2060"	5	18	58	"native"	"weak_eye"	0.233795660837254
"2061"	6	18	54	"native"	"weak_eye"	0.226114583842405
"2062"	7	18	55	"native"	"weak_eye"	0.233321525521331
"2063"	8	18	87	"native"	"weak_eye"	0.376115670063918
"2064"	9	18	79	"native"	"weak_eye"	0.326153157657628
"2065"	10	18	68	"native"	"weak_eye"	0.281503520829128
"2066"	11	18	79	"native"	"weak_eye"	0.328339680320781
"2067"	12	18	63	"native"	"weak_eye"	0.267298390281845
"2068"	13	18	53	"native"	"weak_eye"	0.224518040673542
"2069"	14	18	54	"native"	"weak_eye"	0.226140616394627
"2070"	15	18	65	"native"	"weak_eye"	0.266546696182438
"2071"	1	19	79	"native"	"weak_eye"	0.306956598240174
"2072"	2	19	51	"native"	"weak_eye"	0.201111764981419
"2073"	3	19	76	"native"	"weak_eye"	0.305292857643851
"2074"	4	19	66	"native"	"weak_eye"	0.263904937402148
"2075"	5	19	58	"native"	"weak_eye"	0.222535993316974
"2076"	6	19	54	"native"	"weak_eye"	0.214823553862971
"2077"	7	19	55	"native"	"weak_eye"	0.221525577647403
"2078"	8	19	87	"native"	"weak_eye"	0.35675632309307
"2079"	9	19	79	"native"	"weak_eye"	0.310084084727657
"2080"	10	19	68	"native"	"weak_eye"	0.26759838438774
"2081"	11	19	79	"native"	"weak_eye"	0.312059809018314
"2082"	12	19	63	"native"	"weak_eye"	0.253782805615913
"2083"	13	19	53	"native"	"weak_eye"	0.213182461969932
"2084"	14	19	54	"native"	"weak_eye"	0.214847051321781
"2085"	15	19	65	"native"	"weak_eye"	0.253498451066122
"2086"	1	20	79	"native"	"weak_eye"	0.347139475051574
"2087"	2	20	51	"native"	"weak_eye"	0.227882857819373
"2088"	3	20	76	"native"	"weak_eye"	0.346794186396202
"2089"	4	20	66	"native"	"weak_eye"	0.299592945092156
"2090"	5	20	58	"native"	"weak_eye"	0.251255351721137
"2091"	6	20	54	"native"	"weak_eye"	0.243706567972714
"2092"	7	20	55	"native"	"weak_eye"	0.251731009336167
"2093"	8	20	87	"native"	"weak_eye"	0.406403818987249
"2094"	9	20	79	"native"	"weak_eye"	0.351144720521504
"2095"	10	20	68	"native"	"weak_eye"	0.303137014661325
"2096"	11	20	79	"native"	"weak_eye"	0.353680469423448
"2097"	12	20	63	"native"	"weak_eye"	0.288392045747938
"2098"	13	20	53	"native"	"weak_eye"	0.242205794243666
"2099"	14	20	54	"native"	"weak_eye"	0.243736809098698
"2100"	15	20	65	"native"	"weak_eye"	0.286822894881686
"2101"	1	21	79	"native"	"weak_eye"	0.301871324556105
"2102"	2	21	51	"native"	"weak_eye"	0.1977312321141
"2103"	3	21	76	"native"	"weak_eye"	0.300066925467328
"2104"	4	21	66	"native"	"weak_eye"	0.259407870817566
"2105"	5	21	58	"native"	"weak_eye"	0.218894745837794
"2106"	6	21	54	"native"	"weak_eye"	0.211181168315298
"2107"	7	21	55	"native"	"weak_eye"	0.217723602371065
"2108"	8	21	87	"native"	"weak_eye"	0.350524524282384
"2109"	9	21	79	"native"	"weak_eye"	0.304895534354952
"2110"	10	21	68	"native"	"weak_eye"	0.263109344790508
"2111"	11	21	79	"native"	"weak_eye"	0.306805489703746
"2112"	12	21	63	"native"	"weak_eye"	0.249426613507418
"2113"	13	21	53	"native"	"weak_eye"	0.20952852254545
"2114"	14	21	54	"native"	"weak_eye"	0.211203875676805
"2115"	15	21	65	"native"	"weak_eye"	0.249283447137476
"2116"	1	22	79	"native"	"weak_eye"	0.32318319785574
"2117"	2	22	51	"native"	"weak_eye"	0.211909864860202
"2118"	3	22	76	"native"	"weak_eye"	0.322007533078338
"2119"	4	22	66	"native"	"weak_eye"	0.278283654615735
"2120"	5	22	58	"native"	"weak_eye"	0.234144745813656
"2121"	6	22	54	"native"	"weak_eye"	0.226465315364152
"2122"	7	22	55	"native"	"weak_eye"	0.233688188589971
"2123"	8	22	87	"native"	"weak_eye"	0.376718031099861
"2124"	9	22	79	"native"	"weak_eye"	0.326651948001619
"2125"	10	22	68	"native"	"weak_eye"	0.281935201408418
"2126"	11	22	79	"native"	"weak_eye"	0.328845186020873
"2127"	12	22	63	"native"	"weak_eye"	0.267718509434625
"2128"	13	22	53	"native"	"weak_eye"	0.224870367646569
"2129"	14	22	54	"native"	"weak_eye"	0.226491428743051
"2130"	15	22	65	"native"	"weak_eye"	0.266951580291724
"2131"	1	23	79	"native"	"weak_eye"	0.333075774139595
"2132"	2	23	51	"native"	"weak_eye"	0.218501295617904
"2133"	3	23	76	"native"	"weak_eye"	0.332227092282032
"2134"	4	23	66	"native"	"weak_eye"	0.287071418870278
"2135"	5	23	58	"native"	"weak_eye"	0.241214503345015
"2136"	6	23	54	"native"	"weak_eye"	0.233577172313098
"2137"	7	23	55	"native"	"weak_eye"	0.241126311576156
"2138"	8	23	87	"native"	"weak_eye"	0.388945326129827
"2139"	9	23	79	"native"	"weak_eye"	0.336761340779748
"2140"	10	23	68	"native"	"weak_eye"	0.290685200161096
"2141"	11	23	79	"native"	"weak_eye"	0.33909291892209
"2142"	12	23	63	"native"	"weak_eye"	0.276241083759366
"2143"	13	23	53	"native"	"weak_eye"	0.232017329488881
"2144"	14	23	54	"native"	"weak_eye"	0.23360495166077
"2145"	15	23	65	"native"	"weak_eye"	0.275155901413725
"2146"	1	24	79	"native"	"weak_eye"	0.32057450739575
"2147"	2	24	51	"native"	"weak_eye"	0.210172747010925
"2148"	3	24	76	"native"	"weak_eye"	0.31931633625874
"2149"	4	24	66	"native"	"weak_eye"	0.275969054174804
"2150"	5	24	58	"native"	"weak_eye"	0.232279486725988
"2151"	6	24	54	"native"	"weak_eye"	0.224591729590809
"2152"	7	24	55	"native"	"weak_eye"	0.231729670440656
"2153"	8	24	87	"native"	"weak_eye"	0.373500959251644
"2154"	9	24	79	"native"	"weak_eye"	0.32398718933596
"2155"	10	24	68	"native"	"weak_eye"	0.279629014476795
"2156"	11	24	79	"native"	"weak_eye"	0.326144671181341
"2157"	12	24	63	"native"	"weak_eye"	0.265474459698418
"2158"	13	24	53	"native"	"weak_eye"	0.222988407037112
"2159"	14	24	54	"native"	"weak_eye"	0.224617412651764
"2160"	15	24	65	"native"	"weak_eye"	0.264788413531693
"2161"	1	25	79	"native"	"weak_eye"	0.304631107834812
"2162"	2	25	51	"native"	"weak_eye"	0.199565643909245
"2163"	3	25	76	"native"	"weak_eye"	0.302902317352734
"2164"	4	25	66	"native"	"weak_eye"	0.261847895737201
"2165"	5	25	58	"native"	"weak_eye"	0.220871042259408
"2166"	6	25	54	"native"	"weak_eye"	0.213157537541412
"2167"	7	25	55	"native"	"weak_eye"	0.219786366311801
"2168"	8	25	87	"native"	"weak_eye"	0.353905109977141
"2169"	9	25	79	"native"	"weak_eye"	0.307711148664441
"2170"	10	25	68	"native"	"weak_eye"	0.265545314950123
"2171"	11	25	79	"native"	"weak_eye"	0.309656655111463
"2172"	12	25	63	"native"	"weak_eye"	0.251790065535847
"2173"	13	25	53	"native"	"weak_eye"	0.211510990519325
"2174"	14	25	54	"native"	"weak_eye"	0.213180671935199
"2175"	15	25	65	"native"	"weak_eye"	0.251570869676244
"2176"	1	26	79	"native"	"weak_eye"	0.302700478517345
"2177"	2	26	51	"native"	"weak_eye"	0.198282314308447
"2178"	3	26	76	"native"	"weak_eye"	0.300918614181888
"2179"	4	26	66	"native"	"weak_eye"	0.260140821958142
"2180"	5	26	58	"native"	"weak_eye"	0.219488554495583
"2181"	6	26	54	"native"	"weak_eye"	0.21177486297315
"2182"	7	26	55	"native"	"weak_eye"	0.218343200070142
"2183"	8	26	87	"native"	"weak_eye"	0.351539839767096
"2184"	9	26	79	"native"	"weak_eye"	0.305741408083978
"2185"	10	26	68	"native"	"weak_eye"	0.263841152869502
"2186"	11	26	79	"native"	"weak_eye"	0.307662009115449
"2187"	12	26	63	"native"	"weak_eye"	0.250136529015272
"2188"	13	26	53	"native"	"weak_eye"	0.210124006766205
"2189"	14	26	54	"native"	"weak_eye"	0.211797698195661
"2190"	15	26	65	"native"	"weak_eye"	0.249970668164616
"2191"	1	27	79	"native"	"weak_eye"	0.306937007998346
"2192"	2	27	51	"native"	"weak_eye"	0.201098738794432
"2193"	3	27	76	"native"	"weak_eye"	0.305272714293809
"2194"	4	27	66	"native"	"weak_eye"	0.263887604821444
"2195"	5	27	58	"native"	"weak_eye"	0.222521968867421
"2196"	6	27	54	"native"	"weak_eye"	0.21480951660392
"2197"	7	27	55	"native"	"weak_eye"	0.221510922270456
"2198"	8	27	87	"native"	"weak_eye"	0.356732294103266
"2199"	9	27	79	"native"	"weak_eye"	0.310064093267263
"2200"	10	27	68	"native"	"weak_eye"	0.267581087393195
"2201"	11	27	79	"native"	"weak_eye"	0.312039562000428
"2202"	12	27	63	"native"	"weak_eye"	0.253766013873539
"2203"	13	27	53	"native"	"weak_eye"	0.213168377547467
"2204"	14	27	54	"native"	"weak_eye"	0.214833010991864
"2205"	15	27	65	"native"	"weak_eye"	0.253482212409359
"2206"	1	28	79	"native"	"weak_eye"	0.316917570370014
"2207"	2	28	51	"native"	"weak_eye"	0.20773834574599
"2208"	3	28	76	"native"	"weak_eye"	0.315546348192994
"2209"	4	28	66	"native"	"weak_eye"	0.272726309484952
"2210"	5	28	58	"native"	"weak_eye"	0.229664044420782
"2211"	6	28	54	"native"	"weak_eye"	0.221966563237843
"2212"	7	28	55	"native"	"weak_eye"	0.228986217160778
"2213"	8	28	87	"native"	"weak_eye"	0.36899628148399
"2214"	9	28	79	"native"	"weak_eye"	0.320252431438949
"2215"	10	28	68	"native"	"weak_eye"	0.276396980738689
"2216"	11	28	79	"native"	"weak_eye"	0.32236029748503
"2217"	12	28	63	"native"	"weak_eye"	0.262331048737811
"2218"	13	28	53	"native"	"weak_eye"	0.220352118644078
"2219"	14	28	54	"native"	"weak_eye"	0.221991649375338
"2220"	15	28	65	"native"	"weak_eye"	0.261756254606518
"2221"	1	29	79	"native"	"weak_eye"	0.313894400456745
"2222"	2	29	51	"native"	"weak_eye"	0.20572649168153
"2223"	3	29	76	"native"	"weak_eye"	0.31243201653858
"2224"	4	29	66	"native"	"weak_eye"	0.27004724838472
