"text_id"	"subject_id"	"difficulty_penalty"	"text_length"	"subject_speed"	"language"	"eye_effect_dominant"	"eye_effect_weak"	"eye_effect_both"	"eye_effect_prost"	"reading_time_BE"	"reading_time_DE"	"reading_time_WE"	"reading_time_PE"
"329"	14	22	-0.324338029835856	54	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.223944825956857	0.226934642483951	0.226491428743051	0.228686791108091
"330"	15	22	4.74589271382966	65	241.455160183339	"native"	-3.17684822984817	-2.71120380555341	0	-5	0.264011868491678	0.267463070557023	0.266951580291724	0.26948472744732
"331"	1	23	5.69944452965724	79	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.326577758310126	0.330590875362883	0.333075774139595	0.333470417901325
"332"	2	23	1.9244053034646	51	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.214170949510707	0.216845010274381	0.218501295617904	0.218764378397022
"333"	3	23	-2.72463324750759	76	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.325511777635844	0.329657957425308	0.332227092282032	0.332635244056714
"334"	4	23	-1.57587659553848	66	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.281297246972251	0.284862482730896	0.287071418870278	0.287422331097716
"335"	5	23	8.96606503845092	58	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.23657132115278	0.239439200041292	0.241214503345015	0.241496418284436
"336"	6	23	-0.296846218029233	54	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.228904459424767	0.231789727235055	0.233577172313098	0.233861112341527
"337"	7	23	-3.38760254638647	55	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.236238540346666	0.239256287670132	0.241126311576156	0.241423405150137
"338"	8	23	-7.8019976241896	87	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.380908797170911	0.385869852281884	0.388945326129827	0.389434018055683
"339"	9	23	3.10367527818278	79	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.330120158652167	0.334221355381832	0.336761340779748	0.3371647718144
"340"	10	23	2.44621661339634	68	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.284936880901172	0.288486623698303	0.290685200161096	0.291034413099966
"341"	11	23	1.49066878405428	79	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.332360376806932	0.336517774899451	0.33909291892209	0.339501959023886
"342"	12	23	-3.42216210571611	63	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.270640684246146	0.274098409656357	0.276241083759366	0.276581494153083
"343"	13	23	-3.05260871520408	53	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.227320960165297	0.230220567466723	0.232017329488881	0.232302780072384
"344"	14	23	-0.324338029835856	54	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.228931138374197	0.231817083022693	0.23360495166077	0.233888959272286
"345"	15	23	4.74589271382966	65	236.20312840974	"native"	-2.9365097857086	-4.71930674697065	0	-5	0.26976660746285	0.273094887468885	0.275155901413725	0.275483236550317
"346"	1	24	5.69944452965724	79	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.312997905608764	0.31574977856926	0.32057450739575	0.320619674205468
"347"	2	24	1.9244053034646	51	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.205130007228366	0.2069611356523	0.210172747010925	0.210202819689824
"348"	3	24	-2.72463324750759	76	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.31150888780048	0.314343096079747	0.31931633625874	0.319362918393653
"349"	4	24	-1.57587659553848	66	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.26925309131119	0.271691258112565	0.275969054174804	0.276009119367535
"350"	5	24	8.96606503845092	58	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.226859832133721	0.228828674946719	0.232279486725988	0.232311785159652
"351"	6	24	-0.296846218029233	54	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.219154452856089	0.221128567536005	0.224591729590809	0.224624162344633
"352"	7	24	-3.38760254638647	55	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.22604832257876	0.22811063816816	0.231729670440656	0.231763569799268
"353"	8	24	-7.8019976241896	87	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.364174576578417	0.367559029312529	0.373500959251644	0.373556633745473
"354"	9	24	3.10367527818278	79	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.316250361794908	0.319059979681061	0.32398718933596	0.324033322981737
"355"	10	24	2.44621661339634	68	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.272933840844622	0.275365083635596	0.279629014476795	0.279668939475443
"356"	11	24	1.49066878405428	79	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.31830570560313	0.321152126506979	0.326144671181341	0.326191421339678
"357"	12	24	-3.42216210571611	63	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.258964861631527	0.261327824676109	0.265474459698418	0.265513301184145
"358"	13	24	-3.05260871520408	53	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.217528886665939	0.219510723034148	0.222988407037112	0.223020981667286
"359"	14	24	-0.324338029835856	54	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.219178907348863	0.221153464603836	0.224617412651764	0.224649852824206
"360"	15	24	4.74589271382966	65	246.698410485856	"native"	-2.19973814598281	-5.96528418581128	0	-6	0.258506552635555	0.260788033576559	0.264788413531693	0.264825865390398
"361"	1	25	5.69944452965724	79	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.299115784093017	0.30272079464708	0.304631107834812	0.299115784093017
"362"	2	25	1.9244053034646	51	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.19590013021198	0.198295817613036	0.199565643909245	0.19590013021198
"363"	3	25	-2.72463324750759	76	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.297237612480424	0.300939484416919	0.302902317352734	0.297237612480424
"364"	4	25	-1.57587659553848	66	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.256972869612485	0.26015878234845	0.261847895737201	0.256972869612485
"365"	5	25	8.96606503845092	58	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.216921043203883	0.21950310363336	0.220871042259408	0.216921043203883
"366"	6	25	-0.296846218029233	54	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.209208682784624	0.211789410782408	0.213157537541412	0.209208682784624
"367"	7	25	-3.38760254638647	55	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.215665362840997	0.218358383138873	0.219786366311801	0.215665362840997
"368"	8	25	-7.8019976241896	87	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.347152488831739	0.351564721079961	0.353905109977141	0.347152488831739
"369"	9	25	3.10367527818278	79	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.302084763216802	0.305762134469789	0.307711148664441	0.302084763216802
"370"	10	25	2.44621661339634	68	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.260677678925121	0.263859084442187	0.265545314950123	0.260677678925121
"371"	11	25	1.49066878405428	79	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.303959557622509	0.307682996725373	0.309656655111463	0.303959557622509
"372"	12	25	-3.42216210571611	63	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.247068351518238	0.250153925303645	0.251790065535847	0.247068351518238
"373"	13	25	-3.05260871520408	53	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.207550353277183	0.210138598884534	0.211510990519325	0.207550353277183
"374"	14	25	-0.324338029835856	54	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.209230967919747	0.211812249142513	0.213180671935199	0.209230967919747
"375"	15	25	4.74589271382966	65	258.412328239356	"native"	-3.14522736832394	-4.78172416859798	0	0	0.24699969381372	0.249987506792754	0.251570869676244	0.24699969381372
"376"	1	26	5.69944452965724	79	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.298147648065868	0.299549385475814	0.302700478517345	0.305055359817214
"377"	2	26	1.9244053034646	51	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.195256904047583	0.196188233019295	0.198282314308447	0.199847685259928
"378"	3	26	-2.72463324750759	76	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.296243964766497	0.297682708557329	0.300918614181888	0.303338345352788
"379"	4	26	-1.57587659553848	66	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.256117654024373	0.25735594789756	0.260140821958142	0.262223105535346
"380"	5	26	8.96606503845092	58	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.216227493868554	0.217231647008827	0.219488554495583	0.2211748120037
"381"	6	26	-0.296846218029233	54	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.208515866945998	0.20951900964221	0.21177486297315	0.213461433145085
"382"	7	26	-3.38760254638647	55	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.214942538384031	0.215989150008155	0.218343200070142	0.220103588271728
"383"	8	26	-7.8019976241896	87	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.345968546899734	0.347682877601425	0.351539839767096	0.354425094127322
"384"	9	26	3.10367527818278	79	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.301097344378225	0.30252702140925	0.305741408083978	0.308144029100879
"385"	10	26	2.44621661339634	68	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.259823466156042	0.261060279587289	0.263841152869502	0.265919837981694
"386"	11	26	1.49066878405428	79	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.302959864820476	0.304407326391449	0.307662009115449	0.310095030531721
"387"	12	26	-3.42216210571611	63	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.246240164887086	0.247439335616756	0.250136529015272	0.252153529328877
"388"	13	26	-3.05260871520408	53	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.206855636605498	0.207861547660399	0.210124006766205	0.211815859757955
"389"	14	26	-0.324338029835856	54	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.208538004718721	0.209541360942603	0.211797698195661	0.213484633554222
"390"	15	26	4.74589271382966	65	259.269944001447	"native"	-1.23992076900613	-3.98532802697403	0	-6	0.246197352434196	0.247359046455728	0.249970668164616	0.251922520832426
"391"	1	27	5.69944452965724	79	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.299596454163005	0.303220823640144	0.306937007998346	0.297341204277484
"392"	2	27	1.9244053034646	51	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.196219508143065	0.198628174919363	0.201098738794432	0.194721151726718
"393"	3	27	-2.72463324750759	76	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.297731027585113	0.301453180732749	0.305272714293809	0.295416431852979
"394"	4	27	-1.57587659553848	66	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.257397534049024	0.26060085269927	0.263887604821444	0.255405391083938
"395"	5	27	8.96606503845092	58	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.217265363290408	0.219861185424357	0.222521968867421	0.215649735082266
"396"	6	27	-0.296846218029233	54	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.209552697779926	0.212147481959368	0.21480951660392	0.207938840557259
"397"	7	27	-3.38760254638647	55	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.216024300056545	0.218732098285077	0.221510922270456	0.214340562962447
"398"	8	27	-7.8019976241896	87	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.347740457825034	0.352177167685293	0.356732294103266	0.344982654920124
"399"	9	27	3.10367527818278	79	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.302575030583998	0.3062722696648	0.310064093267263	0.300274886709825
"400"	10	27	2.44621661339634	68	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.261101812830759	0.264300433306813	0.267581087393195	0.259111971493024
"401"	11	27	1.49066878405428	79	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.304455934254387	0.308199567021688	0.312039562000428	0.302127214674454
"402"	12	27	-3.42216210571611	63	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.24747960933134	0.250582116610495	0.253766013873539	0.245550443369555
"403"	13	27	-3.05260871520408	53	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.207895330573546	0.210497767563258	0.213168377547467	0.206277064965593
"404"	14	27	-0.324338029835856	54	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.209575056268921	0.212170397614309	0.214833010991864	0.207960855969237
"405"	15	27	4.74589271382966	65	257.988589498334	"native"	-3.15183782744407	-6.30623274182691	0	2	0.247398055453989	0.250401948689857	0.253482212409359	0.245529027638748
"406"	1	28	5.69944452965724	79	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.309835265572342	0.312393615615588	0.316917570370014	0.316032610367451
"407"	2	28	1.9244053034646	51	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.203026153306744	0.204727971070093	0.20773834574599	0.207149362945846
"408"	3	28	-2.72463324750759	76	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.308253746910163	0.310886748018508	0.315546348192994	0.314634487682215
"409"	4	28	-1.57587659553848	66	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.26645255487216	0.268717859144326	0.272726309484952	0.271941919974744
"410"	5	28	8.96606503845092	58	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.224596557352489	0.226427430263916	0.229664044420782	0.229031003465009
"411"	6	28	-0.296846218029233	54	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.216886708712124	0.218721065671106	0.221966563237843	0.221331510834265
"412"	7	28	-3.38760254638647	55	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.223679840948058	0.225595635388996	0.228986217160778	0.228322675469314
"413"	8	28	-7.8019976241896	87	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.360289084282449	0.363431827294621	0.36899628148399	0.367907067057811
"414"	9	28	3.10367527818278	79	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.313021991325519	0.315633460205999	0.320252431438949	0.319348775479181
"415"	10	28	2.44621661339634	68	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.270140380199602	0.272400033501791	0.276396980738689	0.27561499336852
"416"	11	28	1.49066878405428	79	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.315035452709312	0.317680767265606	0.32236029748503	0.321444723854923
"417"	12	28	-3.42216210571611	63	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.256251106758115	0.258446181845083	0.262331048737811	0.261570773439824
"418"	13	28	-3.05260871520408	53	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.215252770653053	0.217093858358556	0.220352118644078	0.219714483032809
"419"	14	28	-0.324338029835856	54	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.216910659700281	0.218745423534554	0.221991649375338	0.221356453624787
"420"	15	28	4.74589271382966	65	249.274758791154	"native"	-2.08811330156917	-5.69802747557715	0	-5	0.255884707069672	0.258005577459462	0.261756254606518	0.261022528080163
"421"	1	29	5.69944452965724	79	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.307638873009296	0.313563235017842	0.313894400456745	0.314998813255565
"422"	2	29	1.9244053034646	51	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.201565447039979	0.205506144120528	0.20572649168153	0.206461386048853
"423"	3	29	-2.72463324750759	76	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.305994449951391	0.312090991265511	0.31243201653858	0.313569491321264
"424"	4	29	-1.57587659553848	66	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.264508624138343	0.269753870819965	0.27004724838472	0.271025774569005
"425"	5	29	8.96606503845092	58	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.223024412702323	0.227264336304292	0.227501282935552	0.228291436518302
"426"	6	29	-0.296846218029233	54	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.21531246003231	0.219559935000725	0.219797479750034	0.220589762751872
"427"	7	29	-3.38760254638647	55	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.222036027230893	0.226471882629246	0.226720027258003	0.227547713445315
"428"	8	29	-7.8019976241896	87	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.357593293319386	0.364869585110451	0.365276781455175	0.366635103958773
"429"	9	29	3.10367527818278	79	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.310780349067373	0.316827512098825	0.317165612186092	0.318293205278167
"430"	10	29	2.44621661339634	68	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.268200809234305	0.273433256221899	0.273725820690875	0.274701560483083
"431"	11	29	1.49066878405428	79	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.312764984315255	0.318890389138722	0.3192329087065	0.320375275558421
"432"	12	29	-3.42216210571611	63	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.254367665409052	0.259450168400701	0.259734487752272	0.260682835336359
"433"	13	29	-3.05260871520408	53	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.213673023532713	0.217935921885737	0.218174384391193	0.218969770660172
"434"	14	29	-0.324338029835856	54	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.215336064572081	0.21958448007426	0.219822077966545	0.220614538631673
"435"	15	29	4.74589271382966	65	251.09515111825	"native"	-4.85179375818664	-5.11759890936176	0	-6	0.254064004064424	0.25897523491888	0.259249788227963	0.260165419592495
"436"	1	30	5.69944452965724	79	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.298408335132904	0.301971317982699	0.3026224463985	0.296170870415045
"437"	2	30	1.9244053034646	51	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.195430097676346	0.197797688588283	0.198230449782198	0.193943727417798
"438"	3	30	-2.72463324750759	76	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.29651150044115	0.300169628264282	0.300838454671538	0.294215754263515
"439"	4	30	-1.57587659553848	66	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.256347919918506	0.259496256373508	0.260071838629528	0.254371928561764
"440"	5	30	8.96606503845092	58	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.216414249201911	0.218966359474558	0.219432672562225	0.214811207608301
"441"	6	30	-0.296846218029233	54	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.208702409127076	0.211252762015987	0.211718986793856	0.207101572199225
"442"	7	30	-3.38760254638647	55	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.215137154743501	0.217798317462083	0.218284884182574	0.213467164979687
"443"	8	30	-7.8019976241896	87	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.346287302755843	0.350646952129298	0.351444274953606	0.343552409942185
"444"	9	30	3.10367527818278	79	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.301363217428087	0.304997541665791	0.305661800474505	0.299081391342823
"445"	10	30	2.44621661339634	68	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.260053470666853	0.263197595918685	0.263772279866095	0.258079515557187
"446"	11	30	1.49066878405428	79	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.303229038775676	0.306908779241594	0.307581398341067	0.300918978708257
"447"	12	30	-3.42216210571611	63	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.246463149336576	0.249512219673646	0.250069712486413	0.244549736692932
"448"	13	30	-3.05260871520408	53	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.207042685705195	0.209600330115558	0.210067960605351	0.205437615678967
"449"	14	30	-0.324338029835856	54	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.208724586529352	0.21127548477723	0.211741809967293	0.207123410668157
"450"	15	30	4.74589271382966	65	259.038468923113	"native"	-3.1236630406628	-3.68655741432562	0	2	0.246413394625198	0.249366323155123	0.249905992840934	0.244559159160722
"451"	1	31	5.69944452965724	79	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.33468594496131	0.338912035458039	0.345126949579874	0.344914635662237
"452"	2	31	1.9244053034646	51	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.219574752899173	0.222392971663135	0.226539563610619	0.226397866409291
"453"	3	31	-2.72463324750759	76	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.333892600464057	0.338266753109986	0.344706843857176	0.34448669125591
"454"	4	31	-1.57587659553848	66	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.288503327710208	0.292263632839605	0.297799051992465	0.297609843020748
"455"	5	31	8.96606503845092	58	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.242364676614702	0.245382728763302	0.249819205196997	0.249667683362549
"456"	6	31	-0.296846218029233	54	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.234735774763963	0.237778051415999	0.242255682777979	0.242102646353774
"457"	7	31	-3.38760254638647	55	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.242338647898258	0.245522795778322	0.250211279071185	0.250050995931299
"458"	8	31	-7.8019976241896	87	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.390939658584822	0.396179570313099	0.403900028338213	0.4036359945066
"459"	9	31	3.10367527818278	79	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.338407430687981	0.342728633058879	0.34908562441104	0.348868413527086
"460"	10	31	2.44621661339634	68	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.292110082747491	0.295850773113006	0.301354254234701	0.301166197150318
"461"	11	31	1.49066878405428	79	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.340761937733965	0.345143869077245	0.35159161536448	0.351371275674997
"462"	12	31	-3.42216210571611	63	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.277630181869324	0.281278596869609	0.286650714638552	0.286467059861424
"463"	13	31	-3.05260871520408	53	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.233182148302054	0.236241411739564	0.24074579386375	0.240591808751095
"464"	14	31	-0.324338029835856	54	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.234763830396996	0.237806839032361	0.242285564878063	0.242132490709547
"465"	15	31	4.74589271382966	65	230.342735279036	"foreign"	-2.94334667568969	-7.14090131923457	0	-7	0.276491468579129	0.279997076103355	0.285153096056383	0.284976943269759
"466"	1	32	5.69944452965724	79	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.326147598603166	0.329051527495355	0.331360589501598	0.326147598603166
"467"	2	32	1.9244053034646	51	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.213884382963326	0.215819173240084	0.21735801309311	0.213884382963326
"468"	3	32	-2.72463324750759	76	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.325067573299592	0.32806713469137	0.330453613375529	0.325067573299592
"469"	4	32	-1.57587659553848	66	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.280915256173271	0.283494611485779	0.285546604102761	0.280915256173271
"470"	5	32	8.96606503845092	58	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.236263861996931	0.238339252623453	0.239989150675021	0.236263861996931
"471"	6	32	-0.296846218029233	54	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.228595299054426	0.230682785648225	0.232343326450797	0.228595299054426
"472"	7	32	-3.38760254638647	55	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.235915244521487	0.238098400503815	0.239835421365226	0.235915244521487
"473"	8	32	-7.8019976241896	87	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.380377457122318	0.383966042709816	0.386822205012099	0.380377457122318
"474"	9	32	3.10367527818278	79	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.329680622698536	0.332648092724065	0.335008088143909	0.329680622698536
"475"	10	32	2.44621661339634	68	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.284556460120127	0.287124875902997	0.289167598803941	0.284556460120127
"476"	11	32	1.49066878405428	79	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.331914859195152	0.334922869922086	0.337315368912299	0.331914859195152
"477"	12	32	-3.42216210571611	63	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.2702702536823	0.272771704625227	0.274761980726209	0.2702702536823
"478"	13	32	-3.05260871520408	53	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.227010314546658	0.229108022331577	0.230777016822963	0.227010314546658
"479"	14	32	-0.324338029835856	54	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.228621905982688	0.230709880762336	0.232370813073616	0.228621905982688
"480"	15	32	4.74589271382966	65	236.522176412344	"foreign"	-2.13764199400718	-3.8106496227366	0	0	0.269409873570993	0.271818190514395	0.273733287154917	0.269409873570993
"481"	1	33	5.69944452965724	79	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.337825218122972	0.343419597132893	0.343169098159999	0.346721257446366
"482"	2	33	1.9244053034646	51	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.22166810407797	0.225400168255536	0.225233014590906	0.227603689771234
"483"	3	33	-2.72463324750759	76	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.337141468221078	0.342936748492253	0.342677100296082	0.346360344679402
"484"	4	33	-1.57587659553848	66	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.291296312276678	0.296277717573452	0.296054552312406	0.299220104363975
"485"	5	33	8.96606503845092	58	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.244606680194831	0.248600646628179	0.248421848140235	0.250956929299788
"486"	6	33	-0.296846218029233	54	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.236995482376624	0.241025162081976	0.240844650355099	0.243405025878967
"487"	7	33	-3.38760254638647	55	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.244703625614368	0.248922570267228	0.248733538093835	0.251415137880591
"488"	8	33	-7.8019976241896	87	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.394831262821868	0.401777339214804	0.401466013664537	0.405883362162631
"489"	9	33	3.10367527818278	79	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.341617240031612	0.347338979100961	0.347082731839806	0.350716802520974
"490"	10	33	2.44621661339634	68	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.294888659283411	0.29984206098962	0.299620213487189	0.302766519248447
"491"	11	33	1.49066878405428	79	228.149290739251	"foreign"	-3.80944613239041	-3.64152715028221	0	-6	0.344016782462386	0.349819866296147	0.349559946812401	0.353246352612434
